@relation random1000

@attribute meanfreq numeric
@attribute sd numeric
@attribute 'sd d' {high,medium,low}
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute 'IQR d' {medium,low,high}
@attribute skew numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute 'dfrange d' {low,medium,high}
@attribute modindx numeric
@attribute label {male,female}

@data
0.168052,0.057332,medium,0.178331,0.110688,0.207438,0.09675,medium,1.287736,4.318075,0.924868,0.427081,0.101669,0.168052,0.107049,0.027211,0.25,0.299045,0.007813,2.3125,2.304688,low,0.134397,male
0.163779,0.058915,medium,0.165477,0.112582,0.215945,0.103362,medium,0.844096,2.870497,0.934391,0.484771,0.169844,0.163779,0.109519,0.016377,0.275862,0.934375,0.007813,3.351563,3.34375,low,0.280374,male
0.178051,0.061258,medium,0.186579,0.122991,0.23185,0.10886,medium,0.704773,2.96858,0.943048,0.476213,0.097869,0.178051,0.1021,0.026534,0.253968,0.568866,0.101563,4.140625,4.039063,low,0.194763,male
0.159452,0.065155,medium,0.16957,0.103888,0.208822,0.104935,medium,1.846582,6.886323,0.951345,0.678931,0.196262,0.159452,0.102026,0.017602,0.258065,0.403556,0.085938,3.726563,3.640625,low,0.115803,male
0.167685,0.061149,medium,0.17462,0.111087,0.220272,0.109185,medium,1.302937,4.932177,0.935955,0.497412,0.178424,0.167685,0.09251,0.021419,0.231884,0.904514,0.007813,6.507813,6.5,medium,0.24498,male
0.16045,0.062498,medium,0.168462,0.100195,0.202701,0.102506,medium,1.628531,5.853394,0.939591,0.562567,0.093683,0.16045,0.095362,0.023529,0.246154,0.733929,0.078125,6.851563,6.773438,medium,0.173078,male
0.167117,0.058039,medium,0.18202,0.107408,0.211537,0.104129,medium,1.931578,7.348809,0.913573,0.421615,0.09306,0.167117,0.094747,0.015671,0.238806,0.611111,0.085938,3.914063,3.828125,low,0.208764,male
0.158041,0.071937,high,0.148133,0.108631,0.225975,0.117344,medium,1.516033,5.443656,0.95773,0.736562,0.113859,0.158041,0.094828,0.027211,0.141593,0.525568,0.046875,4.289063,4.242188,low,0.212523,male
0.163541,0.061634,medium,0.171578,0.10788,0.215489,0.107609,medium,1.426578,5.243536,0.943897,0.566975,0.175915,0.163541,0.094894,0.017448,0.228571,0.583125,0.007813,5.460938,5.453125,low,0.177775,male
0.162439,0.059944,medium,0.167797,0.109971,0.208377,0.098406,medium,1.123454,4.108406,0.94924,0.607524,0.095971,0.162439,0.095971,0.017021,0.210526,0.986979,0.078125,6.867188,6.789063,medium,0.227421,male
0.160561,0.059973,medium,0.168166,0.099684,0.197988,0.098304,medium,1.615806,5.227718,0.926595,0.473016,0.093057,0.160561,0.093142,0.022989,0.179775,0.309375,0.03125,3.328125,3.296875,low,0.110344,male
0.170136,0.060067,medium,0.181679,0.109435,0.21887,0.109435,medium,1.802772,5.896739,0.908573,0.43756,0.109435,0.170136,0.095223,0.018735,0.262295,0.573351,0.09375,3.617188,3.523438,low,0.091431,male
0.168854,0.060913,medium,0.181869,0.108075,0.214579,0.106505,medium,1.246994,4.068932,0.936689,0.529282,0.193645,0.168854,0.101997,0.018433,0.219178,0.525391,0.09375,3.546875,3.453125,low,0.207139,male
0.17547,0.060201,medium,0.187632,0.114737,0.222632,0.107895,medium,0.813396,2.740431,0.937291,0.477383,0.094474,0.17547,0.094563,0.034707,0.222222,0.650752,0.046875,3.703125,3.65625,low,0.287558,male
0.168885,0.059112,medium,0.177581,0.114808,0.214336,0.099528,medium,1.84053,8.346192,0.93365,0.45665,0.091268,0.168885,0.102131,0.018868,0.183908,0.378676,0.007813,3.617188,3.609375,low,0.13961,male
0.159195,0.058804,medium,0.168406,0.101159,0.19913,0.097971,medium,1.641321,6.281878,0.935981,0.537197,0.097101,0.159195,0.107602,0.016113,0.275862,1.011719,0.007813,3.664063,3.65625,low,0.405641,male
0.165598,0.059191,medium,0.175844,0.110909,0.20961,0.098701,medium,1.300794,5.031571,0.940523,0.529781,0.198442,0.165598,0.090731,0.015764,0.172043,1.147899,0.09375,6.90625,6.8125,medium,0.213098,male
0.157277,0.062267,medium,0.172054,0.099461,0.200808,0.101347,medium,1.71604,5.885548,0.933378,0.608264,0.097576,0.157277,0.088247,0.018519,0.131148,0.177604,0.09375,0.28125,0.1875,low,0.27381,male
0.165462,0.059223,medium,0.173419,0.108086,0.209247,0.101161,medium,1.320005,4.828746,0.936471,0.509378,0.100258,0.165462,0.10746,0.016719,0.246154,0.701172,0.007813,6.539063,6.53125,medium,0.172249,male
0.169633,0.057877,medium,0.18933,0.10665,0.209826,0.103176,medium,2.48553,11.331393,0.907188,0.415658,0.207047,0.169633,0.096447,0.015779,0.213333,0.174479,0.09375,0.5625,0.46875,low,0.1325,male
0.166018,0.058283,medium,0.177134,0.109037,0.212726,0.103688,medium,1.350262,4.574904,0.935346,0.50935,0.213343,0.166018,0.097317,0.016736,0.262295,0.469806,0.007813,3.609375,3.601563,low,0.188178,male
0.169554,0.056787,medium,0.185714,0.109796,0.208571,0.098776,medium,2.649155,13.082606,0.917171,0.439121,0.194286,0.169554,0.089936,0.020126,0.2,0.338976,0.101563,2.5625,2.460938,low,0.148459,male
0.165977,0.057358,medium,0.174284,0.110656,0.212025,0.101369,medium,1.144319,4.186892,0.940428,0.480574,0.096429,0.165977,0.095782,0.016032,0.216216,0.61402,0.007813,3.6875,3.679688,low,0.22352,male
0.158722,0.060709,medium,0.171151,0.10088,0.20194,0.101061,medium,1.538917,5.204291,0.939419,0.585031,0.098163,0.158722,0.093762,0.017641,0.275862,0.392485,0.054688,3.703125,3.648438,low,0.137463,male
0.162896,0.059464,medium,0.175784,0.104954,0.20585,0.100896,medium,1.769611,6.706401,0.939312,0.540446,0.095547,0.162896,0.099938,0.024653,0.266667,0.798363,0.03125,6.140625,6.109375,medium,0.209282,male
0.164228,0.061163,medium,0.170937,0.105313,0.20875,0.103438,medium,1.283485,5.043756,0.941115,0.528957,0.089375,0.164228,0.090841,0.018286,0.242424,0.89681,0.007813,6.640625,6.632813,medium,0.211656,male
0.165912,0.057054,medium,0.178776,0.106939,0.208367,0.101429,medium,1.662557,5.964114,0.925396,0.433663,0.179796,0.165912,0.098069,0.01608,0.266667,0.551809,0.007813,3.742188,3.734375,low,0.206661,male
0.165455,0.057518,medium,0.175461,0.110073,0.207438,0.097365,medium,1.299597,4.753102,0.938387,0.47587,0.091215,0.165455,0.093657,0.017505,0.235294,0.707981,0.09375,6.523438,6.429688,medium,0.100952,male
0.168505,0.058454,medium,0.173518,0.112948,0.214473,0.101524,medium,1.129116,4.281079,0.942892,0.485339,0.170931,0.168505,0.095611,0.015842,0.246154,1.089844,0.085938,6.8125,6.726563,medium,0.206736,male
0.165659,0.060267,medium,0.174856,0.106296,0.207984,0.101687,medium,1.806696,6.947012,0.929765,0.525731,0.185802,0.165659,0.088102,0.026891,0.219178,0.543125,0.070313,4.320313,4.25,low,0.085555,male
0.166234,0.059915,medium,0.167602,0.112895,0.21286,0.099964,medium,0.968032,4.119408,0.948221,0.53574,0.207638,0.166234,0.110691,0.029412,0.246154,0.896615,0.007813,5.71875,5.710938,low,0.191372,male
0.158368,0.063235,medium,0.165843,0.103001,0.208977,0.105976,medium,1.24042,4.108389,0.953462,0.662516,0.092032,0.158368,0.101888,0.015748,0.25,0.454102,0.007813,3.695313,3.6875,low,0.169274,male
0.172391,0.061313,medium,0.177512,0.114545,0.223062,0.108517,medium,0.831556,3.405027,0.9454,0.505929,0.109633,0.172391,0.096195,0.018141,0.213333,0.59304,0.09375,3.757813,3.664063,low,0.231143,male
0.166689,0.060383,medium,0.174316,0.111901,0.21659,0.104689,medium,1.251522,4.783778,0.941058,0.497156,0.183766,0.166689,0.093941,0.026981,0.15534,0.604795,0.09375,6.296875,6.203125,medium,0.150504,male
0.163515,0.060055,medium,0.164384,0.113973,0.210959,0.096986,medium,1.038176,4.075372,0.946958,0.555714,0.090137,0.163515,0.104608,0.017241,0.266667,0.450721,0.007813,3.890625,3.882813,low,0.130865,male
0.1659,0.059151,medium,0.175231,0.108728,0.212441,0.103713,medium,1.484594,5.382209,0.937855,0.534496,0.102922,0.1659,0.106505,0.016913,0.25,0.695871,0.007813,3.539063,3.53125,low,0.210996,male
0.169798,0.058299,medium,0.183142,0.109758,0.214441,0.104683,medium,1.412736,4.652601,0.926255,0.415544,0.096435,0.169798,0.095642,0.018846,0.175824,0.623047,0.007813,3.796875,3.789063,low,0.199175,male
0.171959,0.058045,medium,0.179305,0.116043,0.217861,0.101818,medium,2.074882,9.855413,0.930059,0.477426,0.213369,0.171959,0.095896,0.035874,0.225352,0.689844,0.101563,3.671875,3.570313,low,0.174249,male
0.153896,0.068373,medium,0.170758,0.101288,0.21,0.108712,medium,1.97127,6.660419,0.947457,0.678546,0.208939,0.153896,0.106673,0.022284,0.275862,0.729074,0.039063,6.726563,6.6875,medium,0.178089,male
0.175528,0.058275,medium,0.188284,0.116898,0.225479,0.108581,medium,1.22213,3.775608,0.921925,0.39212,0.188284,0.175528,0.097599,0.018801,0.238806,0.420166,0.09375,2.484375,2.390625,low,0.100358,male
0.165049,0.060078,medium,0.178088,0.105885,0.211425,0.10554,medium,1.577942,5.393908,0.933683,0.511419,0.210907,0.165049,0.096537,0.018605,0.253968,0.696403,0.09375,4.921875,4.828125,low,0.236631,male
0.166046,0.057188,medium,0.177352,0.108921,0.208147,0.099226,medium,1.529905,5.848867,0.931908,0.444206,0.186667,0.166046,0.095105,0.016377,0.262295,0.48125,0.007813,3.765625,3.757813,low,0.178901,male
0.162337,0.058206,medium,0.174065,0.100225,0.196512,0.096287,medium,2.127226,7.815129,0.921533,0.426868,0.195134,0.162337,0.095852,0.016754,0.235294,0.406033,0.046875,3.484375,3.4375,low,0.155348,male
0.167255,0.058456,medium,0.176681,0.110632,0.210649,0.100017,medium,1.087497,4.160177,0.938019,0.465095,0.185644,0.167255,0.102845,0.018349,0.25,0.657258,0.007813,6.6875,6.679688,medium,0.158713,male
0.167021,0.057011,medium,0.187109,0.106603,0.207457,0.100853,medium,2.312101,9.11504,0.908148,0.420416,0.201264,0.167021,0.100181,0.017448,0.275862,0.352539,0.007813,2.367188,2.359375,low,0.170199,male
0.166974,0.059212,medium,0.17865,0.102686,0.202509,0.099823,medium,2.466065,10.284416,0.907266,0.380135,0.193729,0.166974,0.099268,0.023634,0.266667,0.521289,0.09375,3.578125,3.484375,low,0.141313,male
0.168149,0.059979,medium,0.168993,0.111791,0.215224,0.103433,medium,1.089375,4.550461,0.93818,0.464072,0.194851,0.168149,0.102813,0.01898,0.231884,0.539601,0.09375,3.703125,3.609375,low,0.22163,male
0.171169,0.058155,medium,0.185613,0.111097,0.218129,0.107032,medium,1.520067,5.417038,0.925692,0.441864,0.217677,0.171169,0.090459,0.016113,0.246154,0.921402,0.09375,6.484375,6.390625,medium,0.211491,male
0.165863,0.058406,medium,0.181561,0.10745,0.206565,0.099115,medium,2.218335,9.604486,0.928958,0.472284,0.192373,0.165863,0.098008,0.017957,0.225352,0.841064,0.101563,6.585938,6.484375,medium,0.170643,male
0.163002,0.058707,medium,0.173992,0.103128,0.205679,0.102551,medium,1.550271,5.280638,0.930426,0.481643,0.194156,0.163002,0.108706,0.020177,0.246154,0.655625,0.09375,4.90625,4.8125,low,0.210836,male
0.166742,0.058613,medium,0.175333,0.112222,0.218444,0.106222,medium,1.509476,5.611238,0.934789,0.492509,0.232222,0.166742,0.112381,0.016129,0.253968,0.602009,0.046875,6.851563,6.804688,medium,0.133957,male
0.161421,0.066231,medium,0.181132,0.106415,0.217358,0.110943,medium,1.870453,6.408433,0.938712,0.648565,0.210943,0.161421,0.103951,0.077295,0.172043,0.794271,0.054688,3.945313,3.890625,low,0.225608,male
0.169332,0.059449,medium,0.174708,0.112722,0.216528,0.103806,medium,1.111904,4.056511,0.938708,0.464443,0.170038,0.169332,0.098358,0.020806,0.271186,0.740848,0.085938,3.914063,3.828125,low,0.254022,male
0.169796,0.061886,medium,0.181503,0.11048,0.219207,0.108727,medium,1.442787,5.257836,0.938946,0.574297,0.215407,0.169796,0.106667,0.016736,0.253968,0.443685,0.09375,3.476563,3.382813,low,0.16337,male
0.176309,0.059555,medium,0.19072,0.118462,0.228238,0.109777,medium,1.49536,5.147349,0.924788,0.466217,0.225459,0.176309,0.106554,0.015984,0.228571,0.348828,0.09375,3.53125,3.4375,low,0.128947,male
0.172459,0.059078,medium,0.178675,0.111729,0.213958,0.102229,medium,1.47399,5.318155,0.919637,0.360737,0.209887,0.172459,0.09112,0.016343,0.161616,0.348145,0.085938,2.882813,2.796875,low,0.074115,male
0.170752,0.057957,medium,0.182834,0.115565,0.213018,0.097454,medium,1.387754,4.797794,0.924298,0.406652,0.102341,0.170752,0.108998,0.018433,0.186047,0.591046,0.09375,3.679688,3.585938,low,0.232593,male
0.164849,0.058072,medium,0.1788,0.1034,0.2054,0.102,medium,1.748303,6.579061,0.925696,0.412915,0.1796,0.164849,0.092866,0.016754,0.166667,0.301432,0.039063,3.648438,3.609375,low,0.081296,male
0.168243,0.05605,medium,0.177323,0.109758,0.207418,0.097661,medium,1.362941,4.670203,0.921736,0.379061,0.193846,0.168243,0.104901,0.038835,0.275862,0.687187,0.109375,5.960938,5.851563,low,0.125907,male
0.169342,0.066743,medium,0.180323,0.109677,0.226774,0.117097,medium,1.154277,3.787201,0.943721,0.610794,0.100645,0.169342,0.091426,0.016615,0.219178,0.759943,0.09375,3.96875,3.875,low,0.292819,male
0.165553,0.056396,medium,0.182367,0.105174,0.206974,0.1018,medium,2.091552,8.017146,0.915376,0.408379,0.205585,0.165553,0.098589,0.015748,0.25,0.867188,0.007813,7,6.992188,medium,0.214193,male
0.165439,0.05803,medium,0.181622,0.103844,0.199279,0.095435,medium,2.458537,10.323849,0.909782,0.462378,0.184565,0.165439,0.103017,0.04611,0.238806,1.125434,0.085938,5.429688,5.34375,low,0.335311,male
0.172235,0.061148,medium,0.179981,0.1177,0.222733,0.105033,medium,0.737618,2.876094,0.943537,0.504262,0.097116,0.172235,0.106114,0.022346,0.275862,0.738839,0.09375,3.671875,3.578125,low,0.272602,male
0.16658,0.05808,medium,0.183568,0.108631,0.212614,0.103983,medium,2.718282,12.069787,0.907749,0.496538,0.105726,0.16658,0.107544,0.017719,0.246154,0.169471,0.109375,0.226563,0.117188,low,0.538889,male
0.159347,0.060202,medium,0.169939,0.103256,0.20277,0.099514,medium,1.566082,5.436602,0.942561,0.576993,0.18644,0.159347,0.097704,0.017857,0.266667,0.888494,0.015625,3.765625,3.75,low,0.263953,male
0.168424,0.058088,medium,0.183101,0.111056,0.217393,0.106337,medium,1.616606,5.634614,0.926774,0.446893,0.184989,0.168424,0.099661,0.018161,0.266667,0.478841,0.101563,3.929688,3.828125,low,0.073824,male
0.173225,0.057845,medium,0.189989,0.117108,0.218643,0.101535,medium,1.5547,5.511006,0.921118,0.434304,0.211168,0.173225,0.108406,0.019925,0.205128,0.816916,0.109375,4.242188,4.132813,low,0.280718,male
0.164942,0.05795,medium,0.170755,0.111145,0.209228,0.098083,medium,0.992801,3.556103,0.941826,0.515562,0.100696,0.164942,0.098031,0.016495,0.242424,0.433972,0.046875,3.507813,3.460938,low,0.17246,male
0.169951,0.058802,medium,0.179331,0.113743,0.214412,0.100669,medium,1.518671,6.020674,0.934683,0.465467,0.093696,0.169951,0.094131,0.019925,0.145455,0.911765,0.007813,6.929688,6.921875,medium,0.196183,male
0.165341,0.058728,medium,0.176008,0.103128,0.202798,0.099671,medium,1.492307,4.997396,0.925328,0.46886,0.094486,0.165341,0.091481,0.016495,0.190476,0.286562,0.070313,2.640625,2.570313,low,0.124224,male
0.162047,0.059955,medium,0.172746,0.107571,0.208814,0.101243,medium,1.835464,7.896308,0.937675,0.558938,0.088588,0.162047,0.101179,0.016789,0.258065,1.00142,0.023438,7,6.976563,medium,0.174479,male
0.149864,0.068283,medium,0.162195,0.093561,0.206927,0.113366,medium,1.725931,6.327806,0.956283,0.720948,0.08878,0.149864,0.108321,0.023529,0.271186,0.621094,0.007813,3.71875,3.710938,low,0.156291,male
0.168317,0.061271,medium,0.173125,0.112187,0.220625,0.108438,medium,1.282387,4.267792,0.939594,0.558679,0.205,0.168317,0.107577,0.015842,0.266667,0.553711,0.03125,3.648438,3.617188,low,0.163302,male
0.157993,0.059855,medium,0.166571,0.094226,0.190686,0.096459,medium,3.288006,16.613274,0.901596,0.454409,0.084402,0.157993,0.083562,0.017467,0.222222,0.522949,0.101563,2.492188,2.390625,low,0.235294,male
0.174646,0.063535,medium,0.182973,0.116492,0.229989,0.113497,medium,1.478088,4.895979,0.931257,0.541199,0.116492,0.174646,0.09596,0.01626,0.192771,0.311523,0.09375,2.46875,2.375,low,0.13873,male
0.175236,0.058125,medium,0.192812,0.116562,0.221562,0.105,medium,1.621233,5.551223,0.920791,0.4495,0.214062,0.175236,0.109785,0.026846,0.266667,0.935462,0.101563,6.3125,6.210938,medium,0.244025,male
0.173666,0.059837,medium,0.191989,0.114555,0.220927,0.106372,medium,1.392077,4.698827,0.931155,0.487285,0.194982,0.173666,0.10557,0.01837,0.275862,0.625422,0.023438,3.671875,3.648438,low,0.207054,male
0.161859,0.063808,medium,0.170709,0.110033,0.216726,0.106693,medium,1.595648,5.702797,0.947076,0.631759,0.094076,0.161859,0.096396,0.022727,0.210526,0.545117,0.039063,3.789063,3.75,low,0.215278,male
0.161132,0.05833,medium,0.170301,0.09947,0.194849,0.095379,medium,2.173082,8.419283,0.919444,0.465252,0.095379,0.161132,0.093313,0.018412,0.266667,0.509375,0.085938,3.890625,3.804688,low,0.128797,male
0.167336,0.057891,medium,0.182128,0.10766,0.21234,0.104681,medium,2.292164,9.488979,0.905717,0.405275,0.104681,0.167336,0.093851,0.030888,0.195122,0.589355,0.101563,3.8125,3.710938,low,0.259789,male
0.162429,0.05926,medium,0.173401,0.105651,0.201354,0.095702,medium,2.0819,8.337774,0.927351,0.496574,0.180034,0.162429,0.086479,0.017877,0.168421,0.586458,0.09375,3.71875,3.625,low,0.209821,male
0.173483,0.058914,medium,0.183241,0.119797,0.227899,0.108101,medium,1.280841,4.269679,0.926355,0.443394,0.121215,0.173483,0.095161,0.015717,0.163265,0.59747,0.007813,3.46875,3.460938,low,0.287246,male
0.164389,0.058062,medium,0.177875,0.104272,0.203636,0.099365,medium,1.631305,5.189024,0.917179,0.437833,0.185849,0.164389,0.103429,0.015952,0.275862,1.104688,0.101563,3.742188,3.640625,low,0.360694,male
0.168022,0.060113,medium,0.176397,0.114175,0.21959,0.105415,medium,1.167498,3.95241,0.939275,0.541345,0.202373,0.168022,0.110438,0.017798,0.275862,0.346875,0.007813,2.210938,2.203125,low,0.211436,male
0.18036,0.053766,medium,0.189474,0.141895,0.213474,0.071579,medium,1.473165,4.899974,0.918149,0.395065,0.186526,0.18036,0.132277,0.047013,0.27907,0.968568,0.023438,4.148438,4.125,low,0.128314,male
0.191151,0.061364,medium,0.192393,0.149877,0.242209,0.092331,medium,1.623606,6.282024,0.922947,0.424339,0.276135,0.191151,0.131276,0.051064,0.27907,0.682771,0.023438,2.601563,2.578125,low,0.127586,male
0.176482,0.058527,medium,0.184521,0.128199,0.210805,0.082605,medium,1.750256,6.873995,0.922014,0.453263,0.195249,0.176482,0.136086,0.047572,0.277457,0.701891,0.023438,5.90625,5.882813,low,0.099374,male
0.182517,0.060163,medium,0.184045,0.130169,0.237528,0.10736,medium,1.002362,4.070842,0.932693,0.400688,0.181292,0.182517,0.115765,0.047198,0.275862,0.704963,0.023438,3.75,3.726563,low,0.129979,male
0.173202,0.064381,medium,0.182496,0.11131,0.217011,0.105701,medium,1.5399,5.533414,0.933333,0.567318,0.180339,0.173202,0.104842,0.047572,0.271186,0.88125,0.023438,6.632813,6.609375,medium,0.14608,male
0.175609,0.054744,medium,0.183706,0.135559,0.211753,0.076194,medium,1.703629,6.538832,0.914107,0.422329,0.182304,0.175609,0.111494,0.047105,0.272727,1.034255,0.023438,7.617188,7.59375,medium,0.105593,male
0.173765,0.062098,medium,0.194409,0.108817,0.211183,0.102366,medium,2.179191,7.598853,0.911912,0.509159,0.207742,0.173765,0.143545,0.04913,0.27907,1.12157,0.023438,4.734375,4.710938,low,0.187095,male
0.168763,0.065099,medium,0.187957,0.11828,0.214624,0.096344,medium,2.140769,9.898027,0.948945,0.636394,0.193118,0.168763,0.123732,0.047384,0.27907,0.626674,0.023438,2.367188,2.34375,low,0.123889,male
0.184749,0.056475,medium,0.196257,0.124844,0.226055,0.101211,medium,1.781203,5.804307,0.900624,0.39023,0.223486,0.184749,0.137278,0.047013,0.277457,0.788603,0.023438,4.945313,4.921875,low,0.126825,male
0.180792,0.054554,medium,0.194854,0.133041,0.21655,0.083509,medium,1.879483,7.808826,0.915947,0.376618,0.204269,0.180792,0.121079,0.047666,0.27907,1.370313,0.023438,8.226563,8.203125,medium,0.152481,male
0.184388,0.05721,medium,0.1922,0.127988,0.230203,0.102215,medium,1.431906,6.03303,0.921448,0.342121,0.190452,0.184388,0.109408,0.046921,0.263736,0.947621,0.023438,7.382813,7.359375,medium,0.103387,male
0.178491,0.055165,medium,0.193882,0.132171,0.211842,0.079671,medium,2.57184,12.232831,0.911292,0.432742,0.198487,0.178491,0.125876,0.047013,0.27907,1.067264,0.023438,6.796875,6.773438,medium,0.116057,male
0.184012,0.063713,medium,0.193985,0.124165,0.24401,0.119846,medium,1.545898,4.978661,0.923034,0.490398,0.193625,0.184012,0.123233,0.047431,0.277457,0.888822,0.023438,3.703125,3.679688,low,0.162082,male
0.19027,0.06096,medium,0.194974,0.133403,0.243839,0.110436,medium,0.807526,2.963505,0.93116,0.435852,0.182269,0.19027,0.129624,0.046967,0.272727,1.016774,0.023438,6.84375,6.820313,medium,0.091002,male
0.179085,0.055681,medium,0.188814,0.125381,0.216071,0.09069,medium,1.245531,4.609195,0.926295,0.424564,0.197735,0.179085,0.114158,0.047105,0.277457,0.683728,0.023438,8.015625,7.992188,medium,0.048631,male
0.185876,0.060596,medium,0.19343,0.138422,0.235362,0.09694,medium,0.801535,3.09903,0.939016,0.507903,0.206957,0.185876,0.135327,0.047666,0.275862,0.927015,0.023438,6.1875,6.164063,medium,0.159569,male
0.181055,0.057149,medium,0.190588,0.144941,0.212706,0.067765,low,1.715516,5.876507,0.913423,0.430192,0.205176,0.181055,0.121781,0.046967,0.277457,0.490675,0.023438,3.609375,3.585938,low,0.07634,male
0.180643,0.059385,medium,0.185267,0.131133,0.227267,0.096133,medium,1.009724,3.843364,0.938805,0.507142,0.1834,0.180643,0.123788,0.047151,0.275862,1.31851,0.023438,8.015625,7.992188,medium,0.171688,male
0.183981,0.056717,medium,0.198841,0.141578,0.21913,0.077552,medium,2.013467,7.925331,0.91197,0.391708,0.20876,0.183981,0.122804,0.047761,0.269663,1.341518,0.023438,5.414063,5.390625,low,0.164302,male
